1.24988E+18,361990595,2020-04-14T02:04:35Z,skdubey85,Now 2 1/2 hrs to go... #ambedkarjayanti #coronavirus #lockdowntwo https://t.co/cGHLq7Yq7a,Twitter for Android,,,,TRUE,FALSE,5744,0,IN,"New Delhi, India",city,56,204,,2011-08-25T17:30:00Z,FALSE,en,
1.24988E+18,1.13577E+18,2020-04-14T02:09:00Z,DrSidSahu,"#Masks4All
Companies in #China in a race against time to manufacture #PersonalProtectiveEquipment for #CoronavirusOutbreak
But do check the quality standards before buying  https://t.co/PM6y9RVOKs",Twitter for Android,,,,FALSE,FALSE,198,1,IN,"Cuttack, India",city,79,34,,2019-06-04T04:42:50Z,FALSE,en,
1.24988E+18,1662170822,2020-04-14T02:10:06Z,shubhampawanman,"Sir @AUThackeray plz look after this. 
It's a clip from today mornings Sabji Market in Mumbai @abpmajhatv
How can we come over #coronavirus by acting like this? Mumbai needs #CompleteLockDown now itself else we will be late to #SaveMumbai
Please take lead @mybmc https://t.co/KaOeiNRwGT",Twitter for Android,,,,FALSE,FALSE,378,0,IN,"Washim, India",city,11,251,,2013-08-11T09:56:07Z,FALSE,en,
1.24988E+18,9.32657E+17,2020-04-14T02:10:16Z,majra_aman,"On this occasion of 129th Birth anniversary of Dr BhimRao Ram ji Ambedkar, May we Learn from him the Spirit of Self-confidence and Will to fight against injustice &amp; oppression !!! 
#Babasaheb #Ambedkar #jayanti🙏

 #StayHomeStaySafe",Twitter for iPhone,,,,FALSE,FALSE,17,0,IN,"Kaithal, India",city,78,119,,2017-11-20T17:10:08Z,FALSE,en,
1.24988E+18,1861287276,2020-04-14T02:10:36Z,DarshanDevaiahB,"Amid #coronavirus fight, #Karnataka to auction BDA sites for funds

@IndianExpress 

Read: https://t.co/4isKeCXDIa https://t.co/GwrpHPM9UT",Twitter for Android,,,,FALSE,FALSE,1709,2,IN,"Bengaluru South, India",city,1892,818,,2013-09-13T18:08:30Z,TRUE,en,
1.24988E+18,2313372158,2020-04-14T02:14:27Z,raghavsharma83,'They Just Left Her to Die': #pandemic Spells #death Sentence for #India's Non-#coronavirus #Patients #21daylockdown need 4 #India 2 drastically up its #publichealth spending https://t.co/6VjL6SU0yH,Twitter for Android,,,,FALSE,FALSE,621,0,IN,"New Delhi, India",city,236,94,,2014-01-27T09:54:43Z,FALSE,en,
1.24988E+18,1.09174E+18,2020-04-14T02:15:59Z,21daylockdown,"Over 1,900,000 #coronavirus cases have been reported worldwide, with more than 119,000 deaths .
▪️ U.S. reports 581,679 cases
▪️ France extends lockdown to May 11
▪️ 7 states on U.S. East Coast say they will coordinate on when to reopen
#COVID2019 #COVID19 https://t.co/jsCEpwcqZo",Twitter for Android,,,,FALSE,FALSE,212,0,IN,"Khalor, India",city,631,31,,2019-02-02T16:42:47Z,FALSE,en,
1.24988E+18,17936314,2020-04-14T02:16:00Z,sanjivkataria,"As a marketeer was taught2 look at d big picture, trends based on data presented. #Covid_19 presents a bleak picture fm all aspects, a crisis like no other. Even if India by sum magic reports no new cases, enough damage2 d economy, psyche. #isolation now must, quibbling can wait! https://t.co/WJQ203pZO0",Twitter for Android,,,,TRUE,FALSE,310,0,IN,"New Delhi, India",city,1239,385,,2008-12-07T04:51:22Z,FALSE,en,
1.24989E+18,7.16096E+17,2020-04-14T02:20:37Z,deepak_mragwani,"@RamanSI02837335 We are in a #CoronaVirusPandemic 
situation where everyone wants to be with their families and be safe.
But our frontline fighters like doctors, nurses are working day and night to protect the life of others.  #LetUsPrayForCoronaFighters",Twitter for Android,1.24988E+18,8.11962E+17,RamanSI02837335,FALSE,FALSE,218843,50,IN,"Rajasthan, India",admin,9974,5584,,2016-04-02T02:53:08Z,FALSE,en,
1.24989E+18,9.39365E+17,2020-04-14T02:21:49Z,raghu2516,"Aarogya setu download and also link shared with all friends, family and relatives @narendramodi ji
#ArogyaSetu 
#21daylockdown 
#StayHomeStaySafe https://t.co/oC4vOLgBQ5",Twitter for Android,,,,FALSE,FALSE,79,1,IN,"Vapi, India",city,2,104,,2017-12-09T05:25:50Z,FALSE,en,
1.24989E+18,2432881500,2020-04-14T02:23:48Z,jai_shrivastva,"We are esteemed Training Partner (Eupraxis Expert Systems Consulting Pvt. Ltd.) empanelled with UP Skill Development Mission (UPSDM)
 @CMOfficeUP
@UPSDMOfficial #StayhomeStaysafe #Indiafightscorona #Waragainstcorona https://t.co/AxHwlcSYUL",Twitter for Android,,,,FALSE,FALSE,66,0,IN,"Ghaziabad, India",city,8,155,,2014-04-08T02:07:58Z,FALSE,en,
1.24989E+18,578202060,2020-04-14T02:25:01Z,DrGarekar,Humanity may be extinct after #coronavirus if it gets reactivated https://t.co/GRNAVVGNSm,Twitter for Android,,,,TRUE,FALSE,18918,0,IN,"Rajasthan, India",admin,118767,932,,2012-05-12T14:49:23Z,FALSE,en,
1.24989E+18,2432881500,2020-04-14T02:25:03Z,jai_shrivastva,"We are esteemed Training Partner (G K Foundation) empanelled with UP Skill Development Mission (UPSDM) 
@CMOfficeUP
@UPSDMOfficial #StayhomeStaysafe #Indiafightscorona #Waragainstcorona https://t.co/952fOSMNZq",Twitter for Android,,,,FALSE,FALSE,66,0,IN,Karawal Nagar Chowk,poi,8,155,,2014-04-08T02:07:58Z,FALSE,en,
1.24989E+18,9.61938E+17,2020-04-14T02:26:03Z,imRajBehera,"Aarogya Setu app downloaded and link shared with all known friends and relatives @narendramodi ji #AarogyaSetuApp
#IndiaFightsCarona 
#StayHomeStaySafe https://t.co/5axmvkncMO",Twitter for iPhone,,,,FALSE,FALSE,143,0,IN,"Orissa, India",admin,17,480,,2018-02-09T12:21:09Z,FALSE,en,
1.24989E+18,7.16096E+17,2020-04-14T02:26:33Z,deepak_mragwani,@RamratePahade @bhartiya_a_ In a #CoronaVirusPandemic some people are misbehaving with police and doctors who are frontline fighters and working for us. We must support them and appreciate evey action taken by them to safeguard us.  #LetUsPrayForCoronaFighters,Twitter for Android,1.24989E+18,1.17306E+18,RamratePahade,FALSE,FALSE,218843,53,IN,"Kishangarh, India",city,9974,5584,,2016-04-02T02:53:08Z,FALSE,en,
1.24989E+18,848470364,2020-04-14T02:28:03Z,ch_sunilranwa,"An example of  real awareness , love for family and devotion for country , Really Appreciable 👍👍

#CoronavirusOutbreak #Qurantine https://t.co/zuBbPEe3hp",Twitter for Android,,,,TRUE,FALSE,28,0,IN,"Sikar, India",city,65,47,,2012-09-27T01:45:49Z,FALSE,en,
